1 7 0.707116079447
1 8 -0.707097482791
1 9 -4.33795481107e-06
1 10 0.707109761409
1 11 -0.707103800939
1 12 -4.21435042941e-06
1 13 0.707151890531
1 14 -0.707061629237
1 15 0.000237022720772
1 16 0.707102310821
1 17 -0.707111251511
1 18 -4.21475880386e-06
1 19 -0.707098972935
1 20 -0.707114589352
1 21 -1.31714679201e-07
1 22 -0.707113158547
1 23 -0.707100402537
1 24 -4.17310701257e-05
1 25 -0.707035646464
1 26 -0.707177817539
1 27 -0.000359180089612
1 28 -0.707096638621
1 29 -0.707116884793
1 30 0.000234287396015
2 7 -0.707097482797
2 8 -0.707116079453
2 10 -0.707103800945
2 11 -0.707109761416
2 13 -0.707061649098
2 14 -0.707151910394
2 16 -0.707111251517
2 17 -0.707102310827
2 19 0.707114589352
2 20 -0.707098972935
2 22 0.707100403153
2 23 -0.707113159163
2 25 0.707177863155
2 26 -0.707035692071
2 28 0.7071169042
2 29 -0.707096658028
3 7 3.06743759885e-06
3 8 -3.0673569274e-06
3 9 0.999999999991
3 10 2.98000832666e-06
3 11 -2.97998320715e-06
3 12 0.999999999991
3 13 -0.000167611069801
3 14 0.000167589675823
3 15 0.99999997191
3 16 2.98026568979e-06
3 17 -2.98030337264e-06
3 18 0.999999999991
3 19 9.31353143836e-08
3 20 9.3137371295e-08
3 21 -1
3 22 2.95085888318e-05
3 23 2.95080565099e-05
3 24 -0.999999999129
3 25 0.000253953143237
3 26 0.00025400420826
3 27 -0.999999935495
3 28 -0.000165663834741
3 29 -0.000165668578164
3 30 -0.999999972555
4 7 1.94878640475e-06
4 8 -0.000968141815862
4 9 0.0999953075106
4 10 -0.072123926312
4 11 -0.000968038221491
4 12 0.0999951047523
4 13 -0.100301160935
4 14 -0.000956924307162
4 15 0.0999780681415
4 16 0.0728356935498
4 17 -0.000968996639001
4 18 0.0999955397397
4 19 -0.000353541538166
4 20 0.000967820118733
4 21 0.0999953274732
4 22 2.96984277377e-05
4 23 0.000964861689064
4 24 0.0999929941948
4 25 -0.101767894338
4 26 0.00093164588164
4 27 0.0999688469657
4 28 -9.07443125566e-06
4 29 0.000984379350022
4 30 0.0999929861866
5 7 0.00133315519885
5 8 0.0999953176644
5 9 0.000968145628016
5 10 0.000344065134019
5 11 0.0999953159218
5 12 0.000968134185205
5 13 0.194997388001
5 14 0.100006840563
5 15 0.000984912016338
5 16 0.00133746187875
5 17 0.0999953102028
5 18 0.00096813721905
5 19 0.00229314034824
5 20 -0.099995291603
5 21 0.000967839743744
5 22 -0.138452078826
5 23 -0.0999925099872
5 24 0.000959957465529
5 25 -0.195000419055
5 26 -0.100015968444
5 27 0.000891753869395
5 28 0.141335171848
5 29 -0.0999901801449
5 30 0.000961801147629
6 7 3.68175533216e-09
6 8 1.51402044024e-05
6 9 -0.00133383571061
6 10 -9.18874360156e-08
6 11 -0.0721169217868
6 12 -0.0010421729929
6 13 3.97390343558e-05
6 14 -0.0984246990983
6 15 -0.195948340012
6 16 8.65308306876e-07
6 17 0.0728455218904
6 18 -0.000631067358448
6 19 8.30411776235e-09
6 20 0.000330730644441
6 21 -0.00229479724477
6 22 -4.89956428791e-06
6 23 0.00130266341959
6 24 0.138445571358
6 25 -6.14125547526e-05
6 26 0.103575142777
6 27 0.194043262897
6 28 -2.2550215727e-05
6 29 -0.00136625623457
6 30 -0.141326429605
7 1 0.707116079447
7 2 -0.707097482797
7 3 3.06743759885e-06
7 4 1.94878640475e-06
7 5 0.00133315519885
7 6 3.68175533216e-09
7 7 9.99999971718e-10
8 1 -0.707097482791
8 2 -0.707116079453
8 3 -3.0673569274e-06
8 4 -0.000968141815862
8 5 0.0999953176644
8 6 1.51402044024e-05
8 8 9.99999971718e-10
9 1 -4.33795481107e-06
9 3 0.999999999991
9 4 0.0999953075106
9 5 0.000968145628016
9 6 -0.00133383571061
9 9 9.99999971718e-10
10 1 0.707109761409
10 2 -0.707103800945
10 3 2.98000832666e-06
10 4 -0.072123926312
10 5 0.000344065134019
10 6 -9.18874360156e-08
10 10 9.99999971718e-10
11 1 -0.707103800939
11 2 -0.707109761416
11 3 -2.97998320715e-06
11 4 -0.000968038221491
11 5 0.0999953159218
11 6 -0.0721169217868
11 11 9.99999971718e-10
12 1 -4.21435042941e-06
12 3 0.999999999991
12 4 0.0999951047523
12 5 0.000968134185205
12 6 -0.0010421729929
12 12 9.99999971718e-10
13 1 0.707151890531
13 2 -0.707061649098
13 3 -0.000167611069801
13 4 -0.100301160935
13 5 0.194997388001
13 6 3.97390343558e-05
13 13 9.99999971718e-10
14 1 -0.707061629237
14 2 -0.707151910394
14 3 0.000167589675823
14 4 -0.000956924307162
14 5 0.100006840563
14 6 -0.0984246990983
14 14 9.99999971718e-10
15 1 0.000237022720772
15 3 0.99999997191
15 4 0.0999780681415
15 5 0.000984912016338
15 6 -0.195948340012
15 15 9.99999971718e-10
16 1 0.707102310821
16 2 -0.707111251517
16 3 2.98026568979e-06
16 4 0.0728356935498
16 5 0.00133746187875
16 6 8.65308306876e-07
16 16 9.99999971718e-10
17 1 -0.707111251511
17 2 -0.707102310827
17 3 -2.98030337264e-06
17 4 -0.000968996639001
17 5 0.0999953102028
17 6 0.0728455218904
17 17 9.99999971718e-10
18 1 -4.21475880386e-06
18 3 0.999999999991
18 4 0.0999955397397
18 5 0.00096813721905
18 6 -0.000631067358448
18 18 9.99999971718e-10
19 1 -0.707098972935
19 2 0.707114589352
19 3 9.31353143836e-08
19 4 -0.000353541538166
19 5 0.00229314034824
19 6 8.30411776235e-09
19 19 1.99999994344e-09
20 1 -0.707114589352
20 2 -0.707098972935
20 3 9.3137371295e-08
20 4 0.000967820118733
20 5 -0.099995291603
20 6 0.000330730644441
20 20 1.99999994344e-09
21 1 -1.31714679201e-07
21 3 -1
21 4 0.0999953274732
21 5 0.000967839743744
21 6 -0.00229479724477
21 21 1.99999994344e-09
22 1 -0.707113158547
22 2 0.707100403153
22 3 2.95085888318e-05
22 4 2.96984277377e-05
22 5 -0.138452078826
22 6 -4.89956428791e-06
22 22 1.99999994344e-09
23 1 -0.707100402537
23 2 -0.707113159163
23 3 2.95080565099e-05
23 4 0.000964861689064
23 5 -0.0999925099872
23 6 0.00130266341959
23 23 1.99999994344e-09
24 1 -4.17310701257e-05
24 3 -0.999999999129
24 4 0.0999929941948
24 5 0.000959957465529
24 6 0.138445571358
24 24 1.99999994344e-09
25 1 -0.707035646464
25 2 0.707177863155
25 3 0.000253953143237
25 4 -0.101767894338
25 5 -0.195000419055
25 6 -6.14125547526e-05
25 25 1.99999994344e-09
26 1 -0.707177817539
26 2 -0.707035692071
26 3 0.00025400420826
26 4 0.00093164588164
26 5 -0.100015968444
26 6 0.103575142777
26 26 1.99999994344e-09
27 1 -0.000359180089612
27 3 -0.999999935495
27 4 0.0999688469657
27 5 0.000891753869395
27 6 0.194043262897
27 27 1.99999994344e-09
28 1 -0.707096638621
28 2 0.7071169042
28 3 -0.000165663834741
28 4 -9.07443125566e-06
28 5 0.141335171848
28 6 -2.2550215727e-05
28 28 1.99999994344e-09
29 1 -0.707116884793
29 2 -0.707096658028
29 3 -0.000165668578164
29 4 0.000984379350022
29 5 -0.0999901801449
29 6 -0.00136625623457
29 29 1.99999994344e-09
30 1 0.000234287396015
30 3 -0.999999972555
30 4 0.0999929861866
30 5 0.000961801147629
30 6 -0.141326429605
30 30 1.99999994344e-09
